"compliance-level-2/0001-input-data-string","0001-input-data-string-test-01","Greeting Message","SUCCESS",""
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_add_lhs_null_to_rhs_dtDuration","ERROR","FAILURE: 'error_when_add_lhs_null_to_rhs_dtDuration' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_add_lhs_null_to_rhs_ymDuration","ERROR","FAILURE: 'error_when_add_lhs_null_to_rhs_ymDuration' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_add_lhs_null_to_rhs_range","ERROR","FAILURE: 'error_when_add_lhs_null_to_rhs_range' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_add_lhs_null_to_rhs_function","ERROR","FAILURE: 'error_when_add_lhs_null_to_rhs_function' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_add_lhs_null_to_rhs_null","ERROR","FAILURE: 'error_when_add_lhs_null_to_rhs_null' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_number_minus_rhs_string","ERROR","FAILURE: 'error_when_subtract_lhs_number_minus_rhs_string' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_number_minus_rhs_boolean","ERROR","FAILURE: 'error_when_subtract_lhs_number_minus_rhs_boolean' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_number_minus_rhs_date","ERROR","FAILURE: 'error_when_subtract_lhs_number_minus_rhs_date' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_number_minus_rhs_dateAndTime","ERROR","FAILURE: 'error_when_subtract_lhs_number_minus_rhs_dateAndTime' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_number_minus_rhs_time","ERROR","FAILURE: 'error_when_subtract_lhs_number_minus_rhs_time' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_number_minus_rhs_list","ERROR","FAILURE: 'error_when_subtract_lhs_number_minus_rhs_list' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_number_minus_rhs_context","ERROR","FAILURE: 'error_when_subtract_lhs_number_minus_rhs_context' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_number_minus_rhs_dtDuration","ERROR","FAILURE: 'error_when_subtract_lhs_number_minus_rhs_dtDuration' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_number_minus_rhs_ymDuration","ERROR","FAILURE: 'error_when_subtract_lhs_number_minus_rhs_ymDuration' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_number_minus_rhs_range","ERROR","FAILURE: 'error_when_subtract_lhs_number_minus_rhs_range' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_number_minus_rhs_function","ERROR","FAILURE: 'error_when_subtract_lhs_number_minus_rhs_function' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_number_minus_rhs_null","ERROR","FAILURE: 'error_when_subtract_lhs_number_minus_rhs_null' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_number","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_number' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_string","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_string' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_boolean","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_boolean' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_date","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_date' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_dateAndTime","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_dateAndTime' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_time","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_time' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_list","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_list' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_context","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_context' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_dtDuration","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_dtDuration' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_ymDuration","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_ymDuration' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_range","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_range' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_function","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_function' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_string_minus_rhs_null","ERROR","FAILURE: 'error_when_subtract_lhs_string_minus_rhs_null' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_number","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_number' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_string","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_string' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_boolean","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_boolean' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_date","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_date' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_dateAndTime","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_dateAndTime' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_time","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_time' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_list","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_list' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_context","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_context' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_dtDuration","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_dtDuration' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_ymDuration","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_ymDuration' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_range","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_range' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_function","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_function' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_boolean_minus_rhs_null","ERROR","FAILURE: 'error_when_subtract_lhs_boolean_minus_rhs_null' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_date_minus_rhs_number","ERROR","FAILURE: 'error_when_subtract_lhs_date_minus_rhs_number' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_date_minus_rhs_string","ERROR","FAILURE: 'error_when_subtract_lhs_date_minus_rhs_string' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_date_minus_rhs_boolean","ERROR","FAILURE: 'error_when_subtract_lhs_date_minus_rhs_boolean' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_date_minus_rhs_time","ERROR","FAILURE: 'error_when_subtract_lhs_date_minus_rhs_time' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_date_minus_rhs_list","ERROR","FAILURE: 'error_when_subtract_lhs_date_minus_rhs_list' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_date_minus_rhs_context","ERROR","FAILURE: 'error_when_subtract_lhs_date_minus_rhs_context' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_date_minus_rhs_range","ERROR","FAILURE: 'error_when_subtract_lhs_date_minus_rhs_range' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_date_minus_rhs_function","ERROR","FAILURE: 'error_when_subtract_lhs_date_minus_rhs_function' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_date_minus_rhs_null","ERROR","FAILURE: 'error_when_subtract_lhs_date_minus_rhs_null' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_dateAndTime_minus_rhs_number","ERROR","FAILURE: 'error_when_subtract_lhs_dateAndTime_minus_rhs_number' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_dateAndTime_minus_rhs_string","ERROR","FAILURE: 'error_when_subtract_lhs_dateAndTime_minus_rhs_string' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_dateAndTime_minus_rhs_boolean","ERROR","FAILURE: 'error_when_subtract_lhs_dateAndTime_minus_rhs_boolean' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_dateAndTime_minus_rhs_time","ERROR","FAILURE: 'error_when_subtract_lhs_dateAndTime_minus_rhs_time' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_dateAndTime_minus_rhs_list","ERROR","FAILURE: 'error_when_subtract_lhs_dateAndTime_minus_rhs_list' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_dateAndTime_minus_rhs_context","ERROR","FAILURE: 'error_when_subtract_lhs_dateAndTime_minus_rhs_context' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_dateAndTime_minus_rhs_range","ERROR","FAILURE: 'error_when_subtract_lhs_dateAndTime_minus_rhs_range' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_dateAndTime_minus_rhs_function","ERROR","FAILURE: 'error_when_subtract_lhs_dateAndTime_minus_rhs_function' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_dateAndTime_minus_rhs_null","ERROR","FAILURE: 'error_when_subtract_lhs_dateAndTime_minus_rhs_null' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_time_minus_rhs_number","ERROR","FAILURE: 'error_when_subtract_lhs_time_minus_rhs_number' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_time_minus_rhs_string","ERROR","FAILURE: 'error_when_subtract_lhs_time_minus_rhs_string' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_time_minus_rhs_boolean","ERROR","FAILURE: 'error_when_subtract_lhs_time_minus_rhs_boolean' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_time_minus_rhs_date","ERROR","FAILURE: 'error_when_subtract_lhs_time_minus_rhs_date' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_time_minus_rhs_dateAndTime","ERROR","FAILURE: 'error_when_subtract_lhs_time_minus_rhs_dateAndTime' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_time_minus_rhs_list","ERROR","FAILURE: 'error_when_subtract_lhs_time_minus_rhs_list' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_time_minus_rhs_context","ERROR","FAILURE: 'error_when_subtract_lhs_time_minus_rhs_context' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_time_minus_rhs_ymDuration","ERROR","FAILURE: 'error_when_subtract_lhs_time_minus_rhs_ymDuration' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_time_minus_rhs_range","ERROR","FAILURE: 'error_when_subtract_lhs_time_minus_rhs_range' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_time_minus_rhs_function","ERROR","FAILURE: 'error_when_subtract_lhs_time_minus_rhs_function' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_time_minus_rhs_null","ERROR","FAILURE: 'error_when_subtract_lhs_time_minus_rhs_null' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_list_minus_rhs_number","ERROR","FAILURE: 'error_when_subtract_lhs_list_minus_rhs_number' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_list_minus_rhs_string","ERROR","FAILURE: 'error_when_subtract_lhs_list_minus_rhs_string' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_list_minus_rhs_boolean","ERROR","FAILURE: 'error_when_subtract_lhs_list_minus_rhs_boolean' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_list_minus_rhs_date","ERROR","FAILURE: 'error_when_subtract_lhs_list_minus_rhs_date' expected='null' but missing output"
"compliance-level-3/0100-arithmetic","0100-arithmetic-test-01","error_when_subtract_lhs_list_minus_rhs_dateAndTime","ERROR","FAILURE: 'error_when_subtract_lhs_list_minus_rhs_dateAndTime' expected='null' but missing output"
